month,year,full_time,part_time,grand_total,carrier
10,2024,11357,403,11760,NK
11,2024,11262,393,11655,NK
12,2024,11787,404,12191,NK
1,2025,11056,415,11471,NK
7,2004,1630,426,2056,OH
8,2004,1691,407,2098,OH
9,2004,1606,381,1987,OH
10,2004,1606,373,1979,OH
11,2004,1556,317,1873,OH
12,2004,1542,300,1842,OH
1,2005,1580,300,1880,OH
2,2005,1606,304,1910,OH
3,2005,1579,312,1891,OH
4,2005,1575,299,1874,OH
5,2005,1564,296,1860,OH
6,2005,1588,307,1895,OH
7,2005,1563,290,1853,OH
8,2005,1558,281,1839,OH
9,2005,1524,272,1796,OH
10,2005,1516,269,1785,OH
11,2005,1479,258,1737,OH
12,2005,1442,256,1698,OH
1,2006,1490,253,1743,OH
2,2006,1478,234,1712,OH
3,2006,1418,222,1640,OH
4,2006,1393,220,1613,OH
5,2006,1379,209,1588,OH
6,2006,1384,173,1557,OH
7,2006,1378,170,1548,OH
8,2006,1371,164,1535,OH
9,2006,1391,163,1554,OH
10,2006,1406,159,1565,OH
11,2006,1401,150,1551,OH
12,2006,1359,146,1505,OH
1,2007,1360,152,1512,OH
2,2007,1356,171,1527,OH
3,2007,1336,178,1514,OH
4,2007,1334,175,1509,OH
5,2007,1344,167,1511,OH
6,2007,1362,164,1526,OH
7,2007,1375,168,1543,OH
8,2007,1386,166,1552,OH
9,2007,1373,172,1545,OH
10,2007,1417,161,1578,OH
11,2007,1333,109,1442,OH
12,2007,1309,103,1412,OH
1,2008,1196,5,1201,OH
2,2008,1171,4,1175,OH
3,2008,1157,4,1161,OH
4,2008,1151,4,1155,OH
5,2008,1137,4,1141,OH
6,2008,1094,4,1098,OH
7,2008,1060,4,1064,OH
8,2008,1037,3,1040,OH
9,2008,988,5,993,OH
10,2008,981,5,986,OH
11,2008,992,5,997,OH
12,2008,985,5,990,OH
1,2009,959,5,964,OH
2,2009,977,5,982,OH
3,2009,975,5,980,OH
4,2009,977,4,981,OH
5,2009,989,4,993,OH
6,2009,984,4,988,OH
7,2009,982,4,986,OH
8,2009,990,4,994,OH
9,2009,995,3,998,OH
10,2009,969,2,971,OH
11,2009,965,3,968,OH
12,2009,963,3,966,OH
1,2010,957,3,960,OH
2,2010,952,3,955,OH
3,2010,965,0,965,OH
4,2010,969,3,972,OH
5,2010,989,2,991,OH
6,2010,988,2,990,OH
7,2010,1011,2,1013,OH
8,2010,1008,3,1011,OH
9,2010,997,3,1000,OH
10,2010,996,3,999,OH
11,2010,996,3,999,OH
12,2010,993,3,996,OH
1,2011,991,2,993,OH
2,2011,988,2,990,OH
3,2011,996,2,998,OH
4,2011,990,1,991,OH
5,2011,1008,1,1009,OH
6,2011,1009,1,1010,OH
7,2011,1011,1,1012,OH
8,2011,1025,1,1026,OH
9,2011,1048,2,1050,OH
10,2011,1039,2,1041,OH
11,2011,1038,2,1040,OH
12,2011,1040,1,1041,OH
1,2012,1058,1,1059,OH
2,2012,1055,2,1057,OH
3,2012,1057,2,1059,OH
4,2012,1050,2,1052,OH
5,2012,1071,2,1073,OH
6,2012,1086,2,1088,OH
7,2012,1083,2,1085,OH
8,2012,1070,2,1072,OH
9,2012,1072,2,1074,OH
10,2012,1088,2,1090,OH
11,2012,1089,1,1090,OH
12,2012,1087,1,1088,OH
1,2013,1077,2,1079,OH
2,2013,1079,2,1081,OH
3,2013,1066,2,1068,OH
4,2013,1062,2,1064,OH
5,2013,1069,2,1071,OH
6,2013,1071,2,1073,OH
7,2013,1061,2,1063,OH
8,2013,1065,2,1067,OH
9,2013,1074,1,1075,OH
10,2013,1096,1,1097,OH
11,2013,1101,1,1102,OH
12,2013,1119,1,1120,OH
1,2014,1165,1,1166,OH
2,2014,1225,3,1228,OH
3,2014,1309,3,1312,OH
4,2014,1336,3,1339,OH
5,2014,1387,3,1390,OH
6,2014,1422,3,1425,OH
7,2014,1501,0,1501,OH
8,2014,1538,4,1542,OH
9,2014,1572,4,1576,OH
10,2014,1634,3,1637,OH
11,2014,1717,3,1720,OH
12,2014,1797,4,1801,OH
1,2015,1797,4,1801,OH
2,2015,1953,5,1958,OH
3,2015,2066,4,2070,OH
4,2015,2139,4,2143,OH
5,2015,2174,5,2179,OH
6,2015,2204,12,2216,OH
7,2015,2279,4,2283,OH
8,2015,2294,4,2298,OH
9,2015,2293,4,2297,OH
10,2015,2354,3,2357,OH
11,2015,2392,4,2396,OH
12,2015,2451,5,2456,OH
1,2016,2494,3,2497,OH
2,2016,2527,4,2531,OH
3,2016,2548,4,2552,OH
4,2016,2571,4,2575,OH
5,2016,2583,4,2587,OH
6,2016,2595,4,2599,OH
7,2016,2618,4,2622,OH
8,2016,2629,4,2633,OH
9,2016,2657,5,2662,OH
10,2016,2706,5,2711,OH
11,2016,2733,5,2738,OH
12,2016,2769,5,2774,OH
1,2017,2812,5,2817,OH
2,2017,2850,7,2857,OH
3,2017,2866,7,2873,OH
4,2017,2900,8,2908,OH
5,2017,2906,8,2914,OH
6,2017,2958,8,2966,OH
7,2017,3053,8,3061,OH
8,2017,3104,8,3112,OH
9,2017,3138,6,3144,OH
10,2017,3215,7,3222,OH
11,2017,3310,8,3318,OH
12,2017,3391,7,3398,OH
1,2018,3515,7,3522,OH
2,2018,3559,7,3566,OH
3,2018,3612,6,3618,OH
4,2018,3673,4,3677,OH
5,2018,3677,6,3683,OH
6,2018,3744,7,3751,OH
7,2018,3844,6,3850,OH
8,2018,3893,7,3900,OH
9,2018,4007,7,4014,OH
10,2018,4066,9,4075,OH
11,2018,4114,8,4122,OH
12,2018,4085,7,4092,OH
1,2019,4112,9,4121,OH
2,2019,4142,8,4150,OH
3,2019,4120,8,4128,OH
4,2019,4181,8,4189,OH
5,2019,4211,8,4219,OH
6,2019,4282,8,4290,OH
7,2019,4406,8,4414,OH
8,2019,4472,8,4480,OH
9,2019,4605,8,4613,OH
10,2019,4676,8,4684,OH
11,2019,4740,8,4748,OH
12,2019,4705,8,4713,OH
1,2020,4758,8,4766,OH
2,2020,4802,8,4810,OH
3,2020,4662,8,4670,OH
4,2020,4301,5,4306,OH
5,2020,4587,0,4587,OH
6,2020,4524,0,4524,OH
7,2020,4619,0,4619,OH
8,2020,4573,0,4573,OH
9,2020,4618,0,4618,OH
10,2020,3493,0,3493,OH
11,2020,3373,0,3373,OH
12,2020,4189,0,4189,OH
1,2021,4252,0,4252,OH
2,2021,4308,0,4308,OH
3,2021,4328,0,4328,OH
4,2021,4389,0,4389,OH
5,2021,4512,0,4512,OH
6,2021,4540,0,4540,OH
7,2021,4523,0,4523,OH
8,2021,4529,0,4529,OH
9,2021,4606,0,4606,OH
10,2021,4539,0,4539,OH
11,2021,4546,0,4546,OH
12,2021,4378,0,4378,OH
1,2022,4434,0,4434,OH
2,2022,4443,0,4443,OH
3,2022,4323,0,4323,OH
4,2022,4256,0,4256,OH
5,2022,4259,0,4259,OH
6,2022,4476,0,4476,OH
7,2022,4267,0,4267,OH
8,2022,4250,0,4250,OH
9,2022,4250,0,4250,OH
10,2022,4262,0,4262,OH
11,2022,4241,0,4241,OH
12,2022,4204,0,4204,OH
1,2023,4167,0,4167,OH
2,2023,4095,0,4095,OH
3,2023,4057,0,4057,OH
4,2023,3997,0,3997,OH
5,2023,3946,0,3946,OH
6,2023,3900,0,3900,OH
7,2023,3993,0,3993,OH
8,2023,4069,0,4069,OH
9,2023,4143,0,4143,OH
10,2023,4220,0,4220,OH
11,2023,4265,0,4265,OH
12,2023,4204,0,4204,OH
1,2024,4287,0,4287,OH
2,2024,4336,0,4336,OH
3,2024,4373,0,4373,OH
4,2024,4459,0,4459,OH
5,2024,4547,0,4547,OH
6,2024,4609,0,4609,OH
7,2024,4724,0,4724,OH
8,2024,4668,0,4668,OH
9,2024,4682,0,4682,OH
10,2024,4703,0,4703,OH
11,2024,4740,0,4740,OH
12,2024,4723,0,4723,OH
1,2025,4742,0,4742,OH
1,2003,4857,779,5636,OO
2,2003,4826,796,5622,OO
3,2003,4720,814,5534,OO
4,2003,4668,810,5478,OO
5,2003,4680,785,5465,OO
6,2003,4707,754,5461,OO
7,2003,4762,754,5516,OO
8,2003,4848,762,5610,OO
9,2003,4942,801,5743,OO
10,2003,5010,789,5799,OO
11,2003,5171,832,6003,OO
12,2003,5184,875,6059,OO
1,2004,5262,908,6170,OO
2,2004,5412,965,6377,OO
3,2004,5627,985,6612,OO
4,2004,5666,930,6596,OO
5,2004,5760,940,6700,OO
6,2004,5883,940,6823,OO
7,2004,5935,927,6862,OO
8,2004,6107,962,7069,OO
9,2004,6218,996,7214,OO
10,2004,6327,1025,7352,OO
11,2004,6373,1039,7412,OO
12,2004,6462,1072,7534,OO
1,2005,6675,1084,7759,OO
2,2005,6799,1060,7859,OO
3,2005,6838,1050,7888,OO
4,2005,6939,1043,7982,OO
5,2005,7041,1082,8123,OO
6,2005,7220,1089,8309,OO
7,2005,7254,1080,8334,OO
8,2005,7324,1101,8425,OO
9,2005,7543,1177,8720,OO
10,2005,7564,1213,8777,OO
11,2005,7457,1313,8770,OO
12,2005,7440,1321,8761,OO
1,2006,7440,1326,8766,OO
2,2006,7478,1338,8816,OO
3,2006,7476,1345,8821,OO
4,2006,7506,1335,8841,OO
5,2006,7174,1262,8436,OO
6,2006,7412,1261,8673,OO
7,2006,7531,1225,8756,OO
8,2006,7680,1255,8935,OO
9,2006,7852,1277,9129,OO
10,2006,8019,1301,9320,OO
11,2006,8104,1316,9420,OO
12,2006,8126,1330,9456,OO
1,2007,8492,1366,9858,OO
2,2007,8580,1394,9974,OO
3,2007,8703,1423,10126,OO
4,2007,8776,1433,10209,OO
5,2007,9069,1434,10503,OO
6,2007,9158,1493,10651,OO
7,2007,9003,1516,10519,OO
8,2007,9026,1533,10559,OO
9,2007,9169,1594,10763,OO
10,2007,9268,1676,10944,OO
11,2007,9273,1687,10960,OO
12,2007,9381,1736,11117,OO
1,2008,9405,1710,11115,OO
2,2008,9279,1744,11023,OO
3,2008,9100,1785,10885,OO
4,2008,8830,1735,10565,OO
5,2008,8673,1722,10395,OO
6,2008,8602,1775,10377,OO
7,2008,8425,1757,10182,OO
8,2008,8328,1689,10017,OO
9,2008,8237,1678,9915,OO
10,2008,8110,1682,9792,OO
11,2008,8085,1763,9848,OO
12,2008,8083,1806,9889,OO
1,2009,8104,1818,9922,OO
2,2009,8082,1872,9954,OO
3,2009,7983,1904,9887,OO
4,2009,7902,1776,9678,OO
5,2009,7677,1798,9475,OO
6,2009,7704,1754,9458,OO
7,2009,7702,1773,9475,OO
8,2009,7697,1722,9419,OO
9,2009,7719,1736,9455,OO
10,2009,7741,1700,9441,OO
11,2009,7764,1781,9545,OO
12,2009,7790,1803,9593,OO
1,2010,7908,1875,9783,OO
2,2010,7982,1925,9907,OO
3,2010,8033,1912,9945,OO
4,2010,7855,1988,9843,OO
5,2010,7904,2078,9982,OO
6,2010,7907,2036,9943,OO
7,2010,7903,2001,9904,OO
8,2010,8106,1944,10050,OO
9,2010,8140,1926,10066,OO
10,2010,8012,2022,10034,OO
11,2010,8034,2058,10092,OO
12,2010,8034,2067,10101,OO
1,2011,7997,2104,10101,OO
2,2011,8074,2108,10182,OO
3,2011,8104,2070,10174,OO
4,2011,8194,1963,10157,OO
5,2011,8323,2033,10356,OO
6,2011,8416,2038,10454,OO
7,2011,8430,2009,10439,OO
8,2011,8430,1942,10372,OO
9,2011,8448,1847,10295,OO
10,2011,8437,1954,10391,OO
11,2011,8484,1968,10452,OO
12,2011,8426,1999,10425,OO
1,2012,8448,1995,10443,OO
2,2012,8395,1983,10378,OO
3,2012,8391,1962,10353,OO
4,2012,8302,2010,10312,OO
5,2012,8369,2028,10397,OO
6,2012,8399,2012,10411,OO
7,2012,8426,1970,10396,OO
8,2012,8725,1450,10175,OO
9,2012,8309,1713,10022,OO
10,2012,8393,1668,10061,OO
11,2012,8463,1640,10103,OO
12,2012,8513,1574,10087,OO
1,2013,8624,1551,10175,OO
2,2013,8603,1557,10160,OO
3,2013,8628,1572,10200,OO
4,2013,8759,1263,10022,OO
5,2013,8748,1398,10146,OO
6,2013,8720,1403,10123,OO
7,2013,8662,1496,10158,OO
8,2013,8713,1428,10141,OO
9,2013,8776,1351,10127,OO
10,2013,8827,1421,10248,OO
11,2013,8855,1480,10335,OO
12,2013,8900,1591,10491,OO
1,2014,8985,1661,10646,OO
2,2014,8993,1675,10668,OO
3,2014,9069,1685,10754,OO
4,2014,8969,1590,10559,OO
5,2014,8993,1683,10676,OO
6,2014,8808,1590,10398,OO
7,2014,9114,1533,10647,OO
8,2014,9103,1585,10688,OO
9,2014,9049,1561,10610,OO
10,2014,8685,1598,10283,OO
11,2014,8922,1703,10625,OO
12,2014,8870,1543,10413,OO
1,2015,8931,1537,10468,OO
2,2015,8986,1521,10507,OO
3,2015,9092,1506,10598,OO
4,2015,9212,1194,10406,OO
5,2015,9285,1297,10582,OO
6,2015,9258,1331,10589,OO
7,2015,9358,1368,10726,OO
8,2015,9389,1335,10724,OO
9,2015,9394,1310,10704,OO
10,2015,9480,1411,10891,OO
11,2015,9521,1586,11107,OO
12,2015,9585,1652,11237,OO
1,2016,9603,1669,11272,OO
2,2016,9704,1729,11433,OO
3,2016,9793,1678,11471,OO
4,2016,9757,1477,11234,OO
5,2016,9840,1580,11420,OO
6,2016,9905,1707,11612,OO
7,2016,9940,1776,11716,OO
8,2016,9959,1757,11716,OO
9,2016,9743,1675,11418,OO
10,2016,9713,1746,11459,OO
11,2016,9730,2032,11762,OO
12,2016,9839,2054,11893,OO
1,2017,9959,2052,12011,OO
2,2017,10109,2100,12209,OO
3,2017,10155,1805,11960,OO
4,2017,10175,1812,11987,OO
5,2017,10333,2060,12393,OO
6,2017,10451,2251,12702,OO
7,2017,10477,2294,12771,OO
8,2017,10625,2367,12992,OO
9,2017,10771,2398,13169,OO
10,2017,10847,2268,13115,OO
11,2017,10883,2545,13428,OO
12,2017,10984,2697,13681,OO
1,2018,11048,2731,13779,OO
2,2018,12191,2774,14965,OO
3,2018,12170,2799,14969,OO
4,2018,12074,2555,14629,OO
5,2018,12155,2676,14831,OO
6,2018,12075,2865,14940,OO
7,2018,12463,2985,15448,OO
8,2018,12596,3091,15687,OO
9,2018,12735,3136,15871,OO
10,2018,12573,3278,15851,OO
11,2018,12562,3579,16141,OO
12,2018,12737,3658,16395,OO
1,2019,11937,2248,14185,OO
2,2019,11980,2238,14218,OO
3,2019,12109,2039,14148,OO
4,2019,12142,1721,13863,OO
5,2019,12258,1997,14255,OO
6,2019,12226,1986,14212,OO
7,2019,12301,2054,14355,OO
8,2019,12458,1990,14448,OO
9,2019,12557,1874,14431,OO
10,2019,12555,1812,14367,OO
11,2019,12586,1986,14572,OO
12,2019,12700,1998,14698,OO
1,2020,12736,1910,14646,OO
2,2020,12505,1805,14310,OO
3,2020,12726,1750,14476,OO
4,2020,12588,1548,14136,OO
5,2020,12477,1485,13962,OO
6,2020,12525,1450,13975,OO
7,2020,12328,1430,13758,OO
8,2020,12234,1432,13666,OO
9,2020,12151,1421,13572,OO
10,2020,11874,1389,13263,OO
11,2020,11755,1388,13143,OO
12,2020,11813,1378,13191,OO
1,2021,12002,1418,13420,OO
2,2021,12263,1465,13728,OO
3,2021,12419,1502,13921,OO
4,2021,12385,1497,13882,OO
5,2021,13257,1680,14937,OO
6,2021,12968,1636,14604,OO
7,2021,13268,1715,14983,OO
8,2021,13536,1705,15241,OO
9,2021,13910,1693,15603,OO
10,2021,13716,1663,15379,OO
11,2021,13567,1726,15293,OO
12,2021,13558,1647,15205,OO
1,2022,13520,1646,15166,OO
2,2022,13435,1665,15100,OO
3,2022,13100,1664,14764,OO
4,2022,12836,1556,14392,OO
5,2022,12617,1678,14295,OO
6,2022,12353,1633,13986,OO
7,2022,12004,1638,13642,OO
8,2022,12047,1688,13735,OO
9,2022,12039,1743,13782,OO
10,2022,11761,1769,13530,OO
11,2022,11555,1752,13307,OO
12,2022,11852,1730,13582,OO
1,2023,11730,1668,13398,OO
2,2023,11665,1708,13373,OO
3,2023,11399,1710,13109,OO
4,2023,11392,1746,13138,OO
5,2023,11481,1786,13267,OO
6,2023,11577,1778,13355,OO
7,2023,11563,1841,13404,OO
8,2023,11599,1765,13364,OO
9,2023,11634,1671,13305,OO
10,2023,11490,1627,13117,OO
11,2023,11388,1654,13042,OO
12,2023,11470,1651,13121,OO
1,2024,11682,1644,13326,OO
2,2024,11778,1634,13412,OO
3,2024,11970,1652,13622,OO
4,2024,12048,1673,13721,OO
5,2024,12098,1709,13807,OO
6,2024,12271,1717,13988,OO
7,2024,12368,1731,14099,OO
8,2024,12548,1701,14249,OO
9,2024,12643,1731,14374,OO
10,2024,12722,1748,14470,OO
11,2024,12688,1739,14427,OO
12,2024,12876,1734,14610,OO
1,2025,12891,1776,14667,OO
1,1990,1542,163,1705,QX
2,1990,1542,163,1705,QX
3,1990,1594,173,1767,QX
4,1990,1609,166,1775,QX
5,1990,1620,169,1789,QX
6,1990,1636,166,1802,QX
7,1990,1608,180,1788,QX
8,1990,1614,184,1798,QX
9,1990,1614,184,1798,QX
10,1990,1689,220,1909,QX
11,1990,1702,182,1884,QX
12,1990,1713,169,1882,QX
1,1991,1632,189,1821,QX
2,1991,1639,191,1830,QX
3,1991,1658,216,1874,QX
4,1991,1658,216,1874,QX
5,1991,1569,210,1779,QX
6,1991,1742,209,1951,QX
7,1991,1701,204,1905,QX
8,1991,1719,213,1932,QX
9,1991,1723,221,1944,QX
10,1991,1723,221,1944,QX
11,1991,1768,219,1987,QX
12,1991,1816,217,2033,QX
1,1992,1947,217,2164,QX
2,1992,2210,0,2210,QX
3,1992,1981,0,1981,QX
4,1992,2011,0,2011,QX
5,1992,2044,0,2044,QX
6,1992,2052,0,2052,QX
7,1992,2051,0,2051,QX
8,1992,2110,0,2110,QX
9,1992,1984,222,2206,QX
10,1992,1922,227,2149,QX
11,1992,1987,228,2215,QX
12,1992,2010,226,2236,QX
1,1993,2011,232,2243,QX
2,1993,2002,233,2235,QX
3,1993,1995,238,2233,QX
4,1993,1994,236,2230,QX
5,1993,2040,241,2281,QX
6,1993,2068,254,2322,QX
7,1993,2084,259,2343,QX
8,1993,2075,262,2337,QX
9,1993,2064,273,2337,QX
10,1993,2072,283,2355,QX
11,1993,2055,301,2356,QX
12,1993,2065,302,2367,QX
1,1994,2066,304,2370,QX
2,1994,2105,304,2409,QX
3,1994,2107,317,2424,QX
4,1994,2135,322,2457,QX
5,1994,2153,322,2475,QX
6,1994,2220,302,2522,QX
7,1994,2287,311,2598,QX
8,1994,2259,348,2607,QX
9,1994,2274,341,2615,QX
10,1994,2339,360,2699,QX
11,1994,2404,371,2775,QX
12,1994,2431,369,2800,QX
1,1995,2454,378,2832,QX
2,1995,2493,375,2868,QX
3,1995,2520,380,2900,QX
4,1995,2526,384,2910,QX
5,1995,2569,411,2980,QX
6,1995,2574,411,2985,QX
7,1995,2602,414,3016,QX
8,1995,2588,403,2991,QX
9,1995,2550,393,2943,QX
10,1995,2519,395,2914,QX
11,1995,2576,410,2986,QX
12,1995,2555,397,2952,QX
1,1996,2494,412,2906,QX
2,1996,2494,403,2897,QX
3,1996,2503,411,2914,QX
4,1996,2513,424,2937,QX
5,1996,2531,412,2943,QX
6,1996,2546,421,2967,QX
7,1996,2550,422,2972,QX
8,1996,2552,435,2987,QX
9,1996,2550,423,2973,QX
10,1996,2544,440,2984,QX
11,1996,2565,446,3011,QX
12,1996,2980,32,3012,QX
1,1997,2950,32,2982,QX
2,1997,2503,423,2926,QX
3,1997,2489,423,2912,QX
4,1997,2477,431,2908,QX
5,1997,2465,418,2883,QX
6,1997,2470,421,2891,QX
7,1997,2439,433,2872,QX
8,1997,2381,414,2795,QX
9,1997,2357,412,2769,QX
10,1997,2386,429,2815,QX
11,1997,2407,444,2851,QX
12,1997,2397,438,2835,QX
1,1998,2397,442,2839,QX
2,1998,2423,457,2880,QX
3,1998,2453,454,2907,QX
4,1998,2510,453,2963,QX
5,1998,2557,443,3000,QX
6,1998,2605,437,3042,QX
7,1998,2660,453,3113,QX
8,1998,2643,456,3099,QX
9,1998,2667,433,3100,QX
10,1998,2765,452,3217,QX
11,1998,2767,457,3224,QX
12,1998,2771,469,3240,QX
1,1999,2805,478,3283,QX
2,1999,2901,487,3388,QX
3,1999,2946,506,3452,QX
4,1999,3039,509,3548,QX
5,1999,3097,516,3613,QX
6,1999,3170,535,3705,QX
7,1999,3197,544,3741,QX
8,1999,3211,556,3767,QX
9,1999,3190,571,3761,QX
10,1999,3230,573,3803,QX
11,1999,3237,564,3801,QX
12,1999,3235,563,3798,QX
1,2000,3210,561,3771,QX
2,2000,3179,567,3746,QX
3,2000,3208,568,3776,QX
4,2000,3203,559,3762,QX
5,2000,3215,561,3776,QX
6,2000,3385,574,3959,QX
7,2000,3418,589,4007,QX
8,2000,3432,573,4005,QX
9,2000,3483,578,4061,QX
10,2000,3543,570,4113,QX
11,2000,3562,588,4150,QX
12,2000,3517,625,4142,QX
1,2001,3527,639,4166,QX
2,2001,3568,636,4204,QX
3,2001,3543,630,4173,QX
4,2001,3488,636,4124,QX
5,2001,3409,640,4049,QX
6,2001,3379,622,4001,QX
7,2001,3371,621,3992,QX
8,2001,3347,630,3977,QX
9,2001,3318,636,3954,QX
10,2001,3230,674,3904,QX
11,2001,3167,656,3823,QX
12,2001,3149,644,3793,QX
1,2002,3117,621,3738,QX
2,2002,3124,589,3713,QX
3,2002,3133,583,3716,QX
4,2002,3172,589,3761,QX
5,2002,3142,587,3729,QX
6,2002,3195,601,3796,QX
7,2002,3205,582,3787,QX
8,2002,3193,595,3788,QX
9,2002,3134,604,3738,QX
10,2002,3103,591,3694,QX
11,2002,3108,579,3687,QX
12,2002,3131,556,3687,QX
1,2003,3126,547,3673,QX
2,2003,3121,538,3659,QX
3,2003,3119,536,3655,QX
4,2003,3129,542,3671,QX
5,2003,3107,526,3633,QX
6,2003,3106,501,3607,QX
7,2003,3108,498,3606,QX
8,2003,3099,498,3597,QX
9,2003,3083,492,3575,QX
10,2003,3060,489,3549,QX
11,2003,3064,489,3553,QX
12,2003,3078,465,3543,QX
1,2004,3120,448,3568,QX
2,2004,3156,440,3596,QX
3,2004,3122,442,3564,QX
4,2004,3157,478,3635,QX
5,2004,3121,479,3600,QX
6,2004,3129,495,3624,QX
7,2004,3119,481,3600,QX
8,2004,3101,485,3586,QX
9,2004,3076,483,3559,QX
10,2004,3098,494,3592,QX
11,2004,3106,481,3587,QX
12,2004,3084,476,3560,QX
1,2005,3107,463,3570,QX
2,2005,3116,450,3566,QX
3,2005,3113,455,3568,QX
4,2005,3140,460,3600,QX
5,2005,3173,465,3638,QX
6,2005,3160,470,3630,QX
7,2005,3167,483,3650,QX
8,2005,3188,477,3665,QX
9,2005,3214,471,3685,QX
10,2005,3204,487,3691,QX
11,2005,3240,497,3737,QX
12,2005,3261,486,3747,QX
1,2006,3874,491,4365,QX
2,2006,3271,474,3745,QX
3,2006,3292,488,3780,QX
4,2006,3278,496,3774,QX
5,2006,3872,508,4380,QX
6,2006,3304,500,3804,QX
7,2006,3227,499,3726,QX
8,2006,3357,489,3846,QX
9,2006,3361,515,3876,QX
10,2006,3389,524,3913,QX
11,2006,3386,519,3905,QX
12,2006,3408,496,3904,QX
1,2007,3451,525,3976,QX
2,2007,3455,512,3967,QX
3,2007,3490,500,3990,QX
4,2007,3469,551,4020,QX
5,2007,3521,551,4072,QX
6,2007,3553,557,4110,QX
7,2007,3541,572,4113,QX
8,2007,3510,604,4114,QX
9,2007,3448,630,4078,QX
10,2007,3471,636,4107,QX
11,2007,3450,620,4070,QX
12,2007,3426,630,4056,QX
1,2008,3436,629,4065,QX
2,2008,3432,620,4052,QX
3,2008,3443,618,4061,QX
4,2008,3462,629,4091,QX
5,2008,3473,623,4096,QX
6,2008,3385,656,4041,QX
7,2008,3370,610,3980,QX
8,2008,3274,624,3898,QX
9,2008,3239,613,3852,QX
10,2008,3219,606,3825,QX
11,2008,3149,614,3763,QX
12,2008,3143,608,3751,QX
1,2009,3097,601,3698,QX
2,2009,3083,624,3707,QX
3,2009,3037,638,3675,QX
4,2009,3019,621,3640,QX
5,2009,2942,645,3587,QX
6,2009,2912,641,3553,QX
7,2009,2918,623,3541,QX
8,2009,2931,582,3513,QX
9,2009,2931,593,3524,QX
10,2009,2902,625,3527,QX
11,2009,2903,613,3516,QX
12,2009,2912,596,3508,QX
1,2010,2859,598,3457,QX
2,2010,2851,596,3447,QX
3,2010,2749,557,3306,QX
4,2010,2739,598,3337,QX
5,2010,2728,596,3324,QX
6,2010,2704,586,3290,QX
7,2010,2703,568,3271,QX
8,2010,2622,508,3130,QX
9,2010,2603,473,3076,QX
10,2010,2681,513,3194,QX
11,2010,2643,553,3196,QX
12,2010,2648,524,3172,QX
1,2011,2865,450,3315,QX
2,2011,2650,470,3120,QX
3,2011,2653,444,3097,QX
4,2011,2605,461,3066,QX
5,2011,2607,455,3062,QX
6,2011,2597,446,3043,QX
7,2011,2612,432,3044,QX
8,2011,2608,448,3056,QX
9,2011,2626,460,3086,QX
10,2011,2589,497,3086,QX
11,2011,2601,487,3088,QX
12,2011,2591,477,3068,QX
1,2012,2573,480,3053,QX
2,2012,2585,477,3062,QX
3,2012,2546,491,3037,QX
4,2012,2580,474,3054,QX
5,2012,2534,462,2996,QX
6,2012,2580,467,3047,QX
7,2012,2521,519,3040,QX
8,2012,2490,516,3006,QX
9,2012,2456,542,2998,QX
10,2012,2467,530,2997,QX
11,2012,2453,500,2953,QX
12,2012,2433,521,2954,QX
1,2013,2458,496,2954,QX
2,2013,2452,469,2921,QX
3,2013,2396,508,2904,QX
4,2013,2414,515,2929,QX
5,2013,2383,520,2903,QX
6,2013,2400,480,2880,QX
7,2013,2420,479,2899,QX
8,2013,2429,473,2902,QX
9,2013,2447,484,2931,QX
10,2013,2474,489,2963,QX
11,2013,2496,456,2952,QX
12,2013,2480,501,2981,QX
1,2014,2553,484,3037,QX
2,2014,2551,493,3044,QX
3,2014,2569,481,3050,QX
4,2014,2538,499,3037,QX
5,2014,2558,520,3078,QX
6,2014,2561,508,3069,QX
7,2014,2602,488,3090,QX
8,2014,2529,529,3058,QX
9,2014,2566,525,3091,QX
10,2014,2563,541,3104,QX
11,2014,2595,520,3115,QX
12,2014,2634,521,3155,QX
1,2015,2632,497,3129,QX
2,2015,2612,524,3136,QX
3,2015,2724,470,3194,QX
4,2015,2858,499,3357,QX
5,2015,2823,536,3359,QX
6,2015,2848,549,3397,QX
7,2015,2835,554,3389,QX
8,2015,2912,542,3454,QX
9,2015,2897,563,3460,QX
10,2015,2930,609,3539,QX
11,2015,2916,630,3546,QX
12,2015,2898,631,3529,QX
1,2016,2954,646,3600,QX
2,2016,2915,661,3576,QX
3,2016,2905,667,3572,QX
4,2016,2921,665,3586,QX
5,2016,2926,656,3582,QX
6,2016,2974,657,3631,QX
7,2016,2986,645,3631,QX
8,2016,2919,660,3579,QX
9,2016,2929,687,3616,QX
10,2016,2932,703,3635,QX
11,2016,2952,678,3630,QX
12,2016,2953,683,3636,QX
1,2017,2921,732,3653,QX
2,2017,2927,720,3647,QX
3,2017,2940,732,3672,QX
4,2017,2925,750,3675,QX
5,2017,2971,759,3730,QX
6,2017,3020,746,3766,QX
7,2017,3072,740,3812,QX
8,2017,3121,723,3844,QX
9,2017,3208,732,3940,QX
10,2017,3226,765,3991,QX
11,2017,3238,738,3976,QX
12,2017,3204,748,3952,QX
1,2018,3216,750,3966,QX
2,2018,3222,742,3964,QX
3,2018,3186,793,3979,QX
4,2018,3180,786,3966,QX
5,2018,3179,772,3951,QX
6,2018,3184,772,3956,QX
7,2018,3209,774,3983,QX
8,2018,3196,776,3972,QX
9,2018,3273,734,4007,QX
10,2018,3317,725,4042,QX
